FG,H,PP,RA,SLP,SN,T,TM,TS,Tm,V,VG,VM,VV,altitud,continente,dia,estacion,idEstacion,latitud,longitud,mes,pais,year 
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,4, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,26,Oceanía,5, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,6, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,o,-,-,-,-,o,-,-,-,-,-,26,Oceanía,12, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,13, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,82,35.81,-,1003.5,-,27.8,29.9,-,24.2,10.7,-,14.8,34.9,26,Oceanía,14, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,15, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,83,3.3,o,1009.8,-,28,31,-,24.2,7.6,-,14.8,32.8,33,Oceanía,2, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,3, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,86,3.81,o,1013.4,-,26.4,30.1,-,24.9,7.6,-,14.8,20,33,Oceanía,4, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,5, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,29, Rotuma,,-12.5,177.05,Marzo,Fiyi,2019
-,83,11.18,-,1006.6,-,27.1,29,-,24,6.5,-,14.8,27.5,26,Oceanía,30, Rotuma,,-12.5,177.05,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,31, Rotuma,,-12.5,177.05,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,Oceanía,28, Bullsbrook Pearce Amo,,-31.66,116.01,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,Oceanía,29, Bullsbrook Pearce Amo,,-31.66,116.01,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,Oceanía,30, Bullsbrook Pearce Amo,,-31.66,116.01,Marzo,Australia,2019
-,30,0,-,-,-,28.1,36,-,17.4,14.4,-,31.7,10,45,Oceanía,31, Bullsbrook Pearce Amo,,-31.66,116.01,Marzo,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,Oceanía,29, VIWA AWS,,-17.15,176.91,Enero,Fiyi,2019
-,82,18.03,-,1005.2,-,26.9,31.3,-,25.3,13.7,-,18.3,-,5,Oceanía,30, VIWA AWS,,-17.15,176.91,Enero,Fiyi,2019
-,80,0,-,1004.7,-,28.2,30.9,-,25,13.9,-,20.6,-,5,Oceanía,31, VIWA AWS,,-17.15,176.91,Enero,Fiyi,2019
o,-,-,-,-,-,-,-,-,-,-,-,-,-,45,Oceanía,28, Bullsbrook Pearce Amo,,-31.66,116.01,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,Oceanía,29, Bullsbrook Pearce Amo,,-31.66,116.01,Enero,Australia,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,45,Oceanía,30, Bullsbrook Pearce Amo,,-31.66,116.01,Enero,Australia,2019
-,76,2.29,o,1004.3,-,27.2,29.8,-,24,29.6,-,37,31.2,33,Oceanía,1, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,82,0.51,-,1003.4,-,28,32.9,-,23.6,4.6,-,7.6,-,8,Oceanía,1, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,7, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,8, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,82,3.3,-,1005.8,-,27.6,29.4,-,25,13.7,-,18.3,41.4,26,Oceanía,16, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,17, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,80,5.08,-,1007.2,-,28.1,30.7,-,24.9,5.6,-,11.1,31.2,26,Oceanía,18, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,19, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,82,0,-,-,-,27.5,30,-,26,13.1,-,18.3,-,33,Oceanía,1, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,84,17.78,o,1011.7,-,26.4,29.6,-,23.4,14.4,-,18.3,29.9,33,Oceanía,6, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,7, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,25,0,-,-,-,29.3,37,-,17.4,17.4,53.5,35.2,10,45,Oceanía,31, Bullsbrook Pearce Amo,,-31.66,116.01,Enero,Australia,2019
-,75,0,-,-,-,26.8,28.4,-,26,30.4,-,33.5,-,33,Oceanía,2, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,81,1.27,o,1006.7,-,25.2,29.8,-,23,32.8,-,40.7,29.9,33,Oceanía,3, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,4, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,84,7.11,-,1005.5,-,27.3,33.7,-,24,4.4,-,7.6,-,8,Oceanía,2, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,88,3.05,-,1006.2,-,25.6,33.6,-,22.8,5.2,-,11.1,-,8,Oceanía,3, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,4, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,5, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,26,Oceanía,9, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,82,5.84,o,1007,-,27.4,29.5,-,24.4,7,-,11.1,27.5,26,Oceanía,10, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,20, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,21, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,22, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,81,1.02,-,1003.4,-,26.7,30,-,23.2,11.7,-,16.5,-,8,Oceanía,1, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,86,0.51,-,1007.1,-,26.3,30.9,-,24,5.9,-,14.8,23.8,33,Oceanía,2, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,3, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,89,25.15,o,1006.2,-,25.3,28.7,-,24.1,13.9,-,25.9,24.3,33,Oceanía,4, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,8, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,9, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,o,-,-,-,-,o,-,-,-,-,-,33,Oceanía,10, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,11, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,91,7.11,-,1005.9,-,25.9,31.3,-,23,4.1,-,13,-,8,Oceanía,1, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,33,Oceanía,5, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,6, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,33,Oceanía,7, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,6, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,7, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,8, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,9, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,11, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,12, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,80,20.83,o,1005.8,-,27.7,29.4,-,24.2,6.5,-,14.8,38.8,26,Oceanía,13, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,14, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,23, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,26,Oceanía,24, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,25, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,84,0.25,o,1004.3,-,27.2,29.3,-,24.1,9.3,-,14.8,27.5,26,Oceanía,26, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,78,0,-,1005,-,26.4,30.4,-,24.2,13,-,16.5,-,8,Oceanía,2, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,85,6.1,-,1005.2,-,25.4,29,-,23.5,13.1,-,18.3,-,8,Oceanía,3, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,4, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,5, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,80,0.76,o,1004.7,-,27.5,30.3,-,24.7,19.6,-,24.1,34.9,33,Oceanía,6, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,84,0,-,-,-,29.1,30,-,28,21.3,-,31.7,-,33,Oceanía,7, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,33,Oceanía,12, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,13, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,81,21.84,o,1009.9,-,27.1,30.1,-,24.3,12.8,-,20.6,27.5,33,Oceanía,14, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,15, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,93,6.1,-,1006.2,-,25.4,31.5,-,22.9,4.8,-,11.1,-,8,Oceanía,2, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,87,3.05,-,1005.9,-,26,31.7,-,22.2,6.9,-,13,-,8,Oceanía,3, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,4, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,5, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,8, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,84,1.78,-,1006.8,-,26.8,30.5,-,24.2,5.7,-,11.1,50.1,33,Oceanía,9, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,10, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,88,46.23,o,1008,-,27,31.2,-,24.6,6.3,-,11.1,27.5,33,Oceanía,11, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,10, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,11, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,12, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,13, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,78,0.51,-,1005.7,-,28.2,30.2,-,25.5,8,-,11.1,34.9,26,Oceanía,15, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,16, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,17, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,18, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,27, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,86,0,-,1005,-,26.9,29.9,-,23.1,12.4,-,14.8,34.9,26,Oceanía,28, Rotuma,,-12.5,177.05,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,5, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,6, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,88,4.06,-,1004.5,-,25.7,28.5,-,24.1,10,-,14.8,-,8,Oceanía,7, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,88,2.54,-,1004.7,-,26.5,28.7,-,24.1,7,-,14.8,-,8,Oceanía,8, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,78,2.79,-,1000.5,-,28.1,31.8,-,25.2,14.8,-,25.9,38.8,33,Oceanía,8, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,9, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,79,0,o,1001.6,-,28.3,31.6,-,26.1,17.2,-,27.8,28.6,33,Oceanía,10, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,11, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,82,2.03,o,1011.2,-,26.3,30.2,-,24.9,21.9,-,29.4,24.9,33,Oceanía,16, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,17, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,74,0,-,1010.4,-,27.4,30.7,-,22.3,12.2,-,18.3,38.8,33,Oceanía,18, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,19, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,6, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,90,33.53,-,1000.5,-,26.4,32.4,-,22.9,7.4,-,13,-,8,Oceanía,7, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,82,0,-,999.3,-,28.1,32.3,-,22.7,6.9,-,11.1,-,8,Oceanía,8, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,82,0,-,999.9,-,27.6,31.6,-,23.2,7.4,-,16.5,-,8,Oceanía,9, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,12, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,82,19.3,-,1005.5,-,28.1,32.8,-,24.4,3.5,-,9.4,31.2,33,Oceanía,13, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,14, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,33,Oceanía,15, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,14, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,15, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,16, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,17, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,19, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,20, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,26,Oceanía,21, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,22, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,9, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,95,7.11,-,1004.4,-,25.6,30.6,-,24.6,3.9,-,5.4,-,8,Oceanía,10, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,11, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,12, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,75,0.25,-,1001,-,27.4,31.2,-,24.4,9.8,-,14.8,38.8,33,Oceanía,12, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,13, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,84,0,o,1004.3,-,27.4,32,-,24,8.9,-,22.2,31.2,33,Oceanía,14, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,15, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,76,1.02,-,1006.7,-,28.6,33.6,-,25.1,12,-,18.3,38.8,33,Oceanía,16, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,33,Oceanía,20, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,21, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,22, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,23, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,10, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,11, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,12, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,79,0,-,1000.4,-,28.3,32.4,-,21.7,5,-,9.4,-,8,Oceanía,13, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,16, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,33,Oceanía,17, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,18, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,18, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,19, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,20, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,21, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,81,0,o,1006.8,-,27.8,30,-,25,3.1,-,11.1,35.1,26,Oceanía,23, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,82,0.51,o,1007.7,-,27.7,29.8,-,25.4,9.3,-,18.3,38.8,26,Oceanía,24, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,25, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,26, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,78,1.52,-,1006.5,-,28.5,30.7,-,24,6.3,-,11.1,37.2,26,Oceanía,27, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,13, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,14, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,15, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,16, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,17, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,80,0,o,1008.5,-,28.4,33.3,-,25.4,7.4,-,14.8,34.9,33,Oceanía,18, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,19, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,90,13.72,-,1008.2,-,26.8,32.7,-,24.4,6.3,-,11.1,34.9,33,Oceanía,20, VUNISEA,,-19.05,178.16,Febrero,Fiyi,2019
-,82,0.25,o,1012.5,-,25.7,27.8,-,24.7,18.1,-,27.8,20,33,Oceanía,24, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,25, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,87,37.59,o,1010.4,-,24.7,27.9,-,21.9,20.6,-,27.8,14.8,33,Oceanía,26, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,27, VUNISEA,,-19.05,178.16,Marzo,Fiyi,2019
-,87,17.02,-,1002.9,-,26.9,30.1,-,23.7,4.1,-,7.6,-,8,Oceanía,14, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,87,5.59,-,1004.6,-,27.1,32.8,-,24.5,4.8,-,9.4,-,8,Oceanía,15, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,16, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,17, SIGATOKA,,-18.15,177.41,Febrero,Fiyi,2019
-,86,17.78,o,1009.5,-,25.5,29.4,-,23.9,8.1,-,11.1,24.3,33,Oceanía,19, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,20, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,83,4.32,o,1008.8,-,27.4,31.2,-,24.1,8.7,-,14.8,32.8,33,Oceanía,21, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,33,Oceanía,22, VUNISEA,,-19.05,178.16,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,22, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,84,0,-,1011.7,-,25.5,31.2,-,22.1,6.3,-,13,-,8,Oceanía,23, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,95,2.03,-,1011.4,-,22.7,29.5,-,22,1.9,-,3.5,-,8,Oceanía,24, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,86,1.02,-,1008.4,-,23.6,27.4,-,21.3,3.9,-,5.4,-,8,Oceanía,25, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,26, SIGATOKA,,-18.15,177.41,Marzo,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,28, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,o,-,-,-,-,-,-,-,-,-,-,26,Oceanía,29, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,Oceanía,30, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,o,-,-,-,-,-,26,Oceanía,31, Rotuma,,-12.5,177.05,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,17, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,Oceanía,18, SIGATOKA,,-18.15,177.41,Enero,Fiyi,2019
